20230914	12:36:57	2db36d05-a275-434c-9660-f1ea993dcad7	/	GET
 20230914	12:36:57	fdf55be3-04e1-445c-a44b-784ef0a5c785	/css/style.css	GET
 20230914	12:36:58	303b6a03-ed61-45da-bf22-861a78b400da	/favicon.ico	GET
 20230914	12:37:05	5d686b47-c684-4aac-b412-6f95e216ff0e	/about	GET
 20230914	12:37:05	2ffdea24-d593-4cc8-98e7-e1e2001d8b8a	/css/style.css	GET
 20230914	12:37:13	ed82d4f2-5164-4fb3-8971-292f428cecbd	/image	GET
 20230914	12:37:13	6133a838-d429-4dcc-ab01-224414133fe0	/css/style.css	GET
 20230914	12:37:59	962abe53-7197-43c3-a28c-97708d422d53	/css	GET
 20230914	12:37:59	45a27ebb-20bd-4c1b-babf-67320b561c53	/css/style.css	GET
 20230914	13:21:33	fe80bd60-3bff-4f3a-ab94-26788555f714	/css	GET
 20230914	13:21:33	46b87d55-72a8-4d36-8b64-2cc677ee84ab	/css/style.css	GET
 20230914	13:21:38	33bcb67f-eb16-4d5a-9f75-b4bf086ffdb2	/	GET
 20230914	13:21:38	72eb8fba-f3f2-4e70-b921-20ec9ac2b6ff	/css/style.css	GET
 20230914	13:21:45	8b92126c-611b-46a7-9d10-57c2d4717596	/js	GET
 20230914	13:21:45	bae8c492-82bb-4d71-91c9-401f83342f74	/css/style.css	GET
 20230914	13:21:51	c3e4befe-52bf-4e1e-ab89-e0e24319b2dd	/	GET
 20230914	13:21:51	14c9947c-c86d-4219-8acc-9f1bb2beb97b	/css/style.css	GET
 20230914	13:22:12	e495efc6-6268-47fe-b0f0-9f9ed8edc816	/Json	GET
 20230914	13:22:12	3f92ffc4-95b3-4c24-bc1d-96bf465e2537	/css/style.css	GET
 20230914	13:22:18	04260668-5288-4ff5-9a9f-fb0d15a7ac6a	/data	GET
 20230914	13:22:18	bb68756e-8f07-4f41-861d-67fc330e85cb	/css/style.css	GET
 20230914	13:22:20	608253df-d206-4ddf-ad05-2a03899bc231	/data	GET
 20230914	13:22:20	965beabd-6e1f-4e19-b06b-c5f6b9cbcb57	/css/style.css	GET
 20230914	13:34:16	3cb87ccf-0567-4a2a-a235-177ba3082b2c	/	GET
 20230914	13:34:16	11fea0ce-699d-49c7-a72a-03eb0efdb124	/css/style.css	GET
20230915	17:57:45	516d23fa-c8a2-477a-af6d-4355cd74fc0a	GET	undefined	/Promotion.png.png
20230915	17:57:45	ebcf7f81-ef7c-4904-b649-f2200ed8c460	GET	undefined	/product%20f1.jpg
20230915	17:57:45	20f78608-4bf9-4426-95c4-b15d743e36b2	GET	undefined	/Support.png
20230915	17:57:45	80928bdc-a00d-428e-8967-09ae6a338116	GET	undefined	/Happy%20sell.png
20230915	17:57:45	8d1ab865-a8c1-4895-9ecd-aeaea820d4f8	GET	undefined	/product%20f2.jpg
20230915	17:57:45	e04960ac-3a37-421e-9216-c71a6eadd1f1	GET	undefined	/product%20f3.jpg
20230915	17:57:45	61da7e32-e605-4826-92bf-8e28843ec739	GET	undefined	/product%20f4.jpg
20230915	17:57:45	2addf012-f344-4002-ad94-f6e2f48e203c	GET	undefined	/product%20f5.jpg
20230915	17:57:45	d53650ad-915d-4d58-b7a4-5a2728f22409	GET	undefined	/product%20f6.jpg
20230915	17:57:45	52d6396f-0376-4210-822c-c57888823372	GET	undefined	/product%20f7.jpg
20230915	17:57:45	08a07981-14d3-4f01-ad4e-e421f1978caa	GET	undefined	/product%20f8.jpg
20230915	17:57:47	ea332565-1ba5-4388-bfb3-78797208c156	GET	undefined	/
20230915	17:57:47	9e0e6746-f9f9-417c-bfcf-24402e4bd689	GET	undefined	/style.css
20230915	17:57:47	31ebdb6e-8b9e-41d4-90ea-d8bf28538be9	GET	undefined	/script.js
20230915	17:57:47	3974d04c-dbc3-4d26-a9a9-81621309a7a1	GET	undefined	/img.png
20230915	17:57:47	a22d5621-8c3c-4df8-9ac7-891cd9811447	GET	undefined	/imgfeaturef1.png
20230915	17:57:47	49fdc2b1-78f0-4aac-8668-2a3f35698685	GET	undefined	/Online%20Order.png.png
20230915	17:57:47	80f6a5be-93db-499f-9aca-9050085ff04b	GET	undefined	/Save%20Money.png.png
20230915	17:57:47	6c1188f7-1983-41a9-b777-15c9e9c9d986	GET	undefined	/Promotion.png.png
20230915	17:57:47	603a7422-59fb-44db-845b-f55de9f96969	GET	undefined	/Happy%20sell.png
20230915	17:57:47	dcee0eb6-12ac-4798-bd62-565f9d6fd461	GET	undefined	/Support.png
20230915	17:57:47	f5b950e6-d6ac-4add-9d47-05836783ef2c	GET	undefined	/product%20f1.jpg
20230915	17:57:47	03265894-0c95-43ab-a6fb-2ab32e66fcb4	GET	undefined	/product%20f2.jpg
20230915	17:57:47	dbb7ec3b-ac21-421c-9278-3b6a32f97fb3	GET	undefined	/product%20f3.jpg
20230915	17:57:47	4cde48c2-575a-43d1-b7ba-fbc7fffd620b	GET	undefined	/product%20f4.jpg
20230915	17:57:47	a8f07f6c-509e-4471-801e-1b8c52136225	GET	undefined	/product%20f5.jpg
20230915	17:57:47	f0a71321-b94d-4db6-8941-0172358018dd	GET	undefined	/product%20f6.jpg
20230915	17:57:47	13d12674-e32a-47a6-8e94-b1f4e3f5b139	GET	undefined	/product%20f7.jpg
20230915	17:57:47	cde3bdb2-cdc6-4d2a-baa6-958788916f83	GET	undefined	/product%20f8.jpg
20230915	17:58:06	e4fb55d5-0d00-441a-916a-625fda1dae59	GET	undefined	/
20230915	17:58:06	e2207782-0056-4abb-a5f4-2a14ed016435	GET	undefined	/style.css
20230915	17:58:07	6f08ec9c-8547-4005-ab5a-dad98a734900	GET	undefined	/script.js
20230915	17:58:07	6f1c2a20-11aa-4272-b8f2-8c0f785a9540	GET	undefined	/img.png
20230915	17:58:07	73a5a546-bc01-45d0-9b20-7c66bc50139c	GET	undefined	/imgfeaturef1.png
20230915	17:58:07	2aad554b-06fc-45ec-a98f-718b539f4317	GET	undefined	/Online%20Order.png.png
20230915	17:58:07	f8dc2246-1bf7-46fe-8355-ce586c8f9221	GET	undefined	/Save%20Money.png.png
20230915	17:58:07	a25a7faf-d136-44a8-a44a-a11599170d7a	GET	undefined	/Promotion.png.png
20230915	17:58:07	8c64e238-b8e5-41c9-9c3e-905fabd15ac8	GET	undefined	/Happy%20sell.png
20230915	17:58:07	883190ed-f278-4627-a683-55ccfd160409	GET	undefined	/Support.png
20230915	17:58:07	44130981-eb65-4e71-bcb8-cb59c1167704	GET	undefined	/product%20f1.jpg
20230915	17:58:07	4e5fa550-7485-4803-a62b-2332bb3656c5	GET	undefined	/product%20f2.jpg
20230915	17:58:07	9bb6aee7-7279-43b9-b1b0-19acac10952a	GET	undefined	/product%20f3.jpg
20230915	17:58:07	143d74a0-e8fd-455a-9f35-96b47f02af11	GET	undefined	/product%20f4.jpg
20230915	17:58:07	94feb532-ef33-4393-be2e-372981a4e868	GET	undefined	/img/hero4.png
20230915	17:58:07	c16ee3bb-352c-4bfe-8d88-762ddc649e23	GET	undefined	/product%20f5.jpg
20230915	17:58:07	16804c35-274c-4d75-baa9-f014bd8ddaed	GET	undefined	/product%20f6.jpg
20230915	17:58:07	6548ea1f-699f-4005-acb6-3e95cdac1663	GET	undefined	/product%20f7.jpg
20230915	17:58:07	d6e13d26-5e50-473f-b4c7-53cd1c8a57ef	GET	undefined	/product%20f8.jpg
20230915	17:58:07	0e0f8778-123e-4750-a360-df34d910ec4e	GET	undefined	/img/button.png
20230915	17:58:16	a99599ed-f39a-4df2-a68f-ec4768838b82	GET	undefined	/subdir
20230915	17:58:16	e729d713-2385-4a23-b239-e786e77f021f	GET	undefined	/subdir
20230915	17:58:26	20c7b34c-d546-4a3c-852d-e586a53a85d8	GET	undefined	/eoor
20230915	17:58:26	6d081bb2-981e-49d6-a7c5-c6ec1a96997b	GET	undefined	/css/style.css
20230915	18:01:45	1c98dff6-ab9f-4705-a4c8-bee30eb31d93	GET	undefined	/
20230915	18:01:45	cf7f82a5-649a-4c5b-b8cf-32179be16a83	GET	undefined	/style.css
20230915	18:01:45	2ee3c07b-6a98-4542-a051-c51b0fda5bdf	GET	undefined	/script.js
20230915	18:01:45	54f15a1b-a49e-474d-95b6-e3b9055c0d59	GET	undefined	/Online%20Order.png.png
20230915	18:01:45	884d7a47-6418-43a6-998e-992902e67900	GET	undefined	/Save%20Money.png.png
20230915	18:01:45	c7413813-0a50-4590-9dfd-591e3da052a5	GET	undefined	/img.png
20230915	18:01:45	2cf5309c-295b-4b20-99a7-fef61c5c9d0d	GET	undefined	/imgfeaturef1.png
20230915	18:01:45	c60714bc-3fe7-4740-95dd-e2ea23e8dfee	GET	undefined	/Promotion.png.png
20230915	18:01:45	7de588a9-a9a9-435e-9174-37be8caee518	GET	undefined	/Happy%20sell.png
20230915	18:01:45	68414d90-5957-4c2f-bf1f-bb4e11711da3	GET	undefined	/Support.png
20230915	18:01:45	eada91d7-b075-46d8-8c6a-777b1bcb2cd9	GET	undefined	/product%20f1.jpg
20230915	18:01:45	72e384ee-226a-4eb7-8b65-4ff09f726931	GET	undefined	/product%20f2.jpg
20230915	18:01:45	85cdb876-e260-4887-9e17-49590b25b10e	GET	undefined	/img/hero4.png
20230915	18:01:45	da2ce045-93ec-49bb-ad57-d196c50e1b2d	GET	undefined	/img/button.png
20230915	18:01:45	2a759fbc-e33d-40ef-a418-f8e58cff06e7	GET	undefined	/product%20f3.jpg
20230915	18:01:45	20f94db5-871c-476c-a994-49be2044e6c5	GET	undefined	/product%20f4.jpg
20230915	18:01:45	0e1536bf-0f4d-44f3-b7c6-60782b309bc6	GET	undefined	/product%20f5.jpg
20230915	18:01:45	7e7e2754-15f6-44c2-a571-8e86b33e89fb	GET	undefined	/product%20f6.jpg
20230915	18:01:45	1197dd30-e3d3-49ab-a2da-0e09e459e837	GET	undefined	/product%20f7.jpg
20230915	18:01:45	cfda5f0f-cab4-4900-abba-5466193bad8c	GET	undefined	/product%20f8.jpg
20230915	18:01:52	8bdc0784-7081-44b0-9b01-c379ff37f77d	GET	undefined	/new-page.html
20230915	18:01:52	231d60af-4f21-4d95-aff0-cdecdb78dffe	GET	undefined	/css/style.css
20230915	18:01:52	83c28693-1482-4340-8d17-1f4f207d0671	GET	undefined	/subdir/ourImage.jpg
20230915	18:02:06	32e57ae3-810c-4b49-a2d7-18c4b3189678	GET	undefined	/stlye.css
20230915	18:02:06	f1ef8e3b-1e74-4dc7-a3a9-f2afff409805	GET	undefined	/css/style.css
20230915	18:04:11	f1327bef-a34f-4128-a183-5edfcb5e806c	GET	undefined	/
20230915	18:04:11	daf2e481-88b0-4cc1-adf7-d0ccea91d320	GET	undefined	/style.css
20230915	18:04:11	48b3fd02-584d-4d87-b725-331252d35b5c	GET	undefined	/script.js
20230915	18:04:11	473088d1-9fd8-45ad-bde1-6c3d6fcccfe6	GET	undefined	/img.png
20230915	18:04:11	b654b79e-4a57-4a38-b10e-dad2b6a8d4be	GET	undefined	/imgfeaturef1.png
20230915	18:04:11	210fae12-95db-44c8-9a39-ece456718715	GET	undefined	/Online%20Order.png.png
20230915	18:04:11	f7ec8002-8ae7-4a0b-be94-8951fe28ea6f	GET	undefined	/Save%20Money.png.png
20230915	18:04:11	441e9852-8477-4bd5-b1f3-61a52cff8f9c	GET	undefined	/Promotion.png.png
20230915	18:04:11	453f80fc-f49f-440c-a012-c0493349c9d0	GET	undefined	/Happy%20sell.png
20230915	18:04:11	c8f0c3df-cd5d-4c6c-8cd1-56c063092a91	GET	undefined	/Support.png
20230915	18:04:11	91eaf4ec-9d3f-4832-926a-7548bb476561	GET	undefined	/product%20f1.jpg
20230915	18:04:11	8c844833-f314-4e7a-b91f-19346e3ded0c	GET	undefined	/product%20f2.jpg
20230915	18:04:11	426fcc49-a67a-4149-bbef-3dbdd4e3473f	GET	undefined	/product%20f3.jpg
20230915	18:04:11	c2e8d71a-b8d1-490f-8fd4-a611d07240af	GET	undefined	/product%20f4.jpg
20230915	18:04:11	319e8ddc-abfc-40f6-85d1-9e67db31a19e	GET	undefined	/product%20f5.jpg
20230915	18:04:11	2784e42b-bfe9-443d-ad9a-0d5cd24cf7bf	GET	undefined	/product%20f6.jpg
20230915	18:04:11	dc42ffa9-50b4-4ae1-acf8-ba396f8705ad	GET	undefined	/product%20f7.jpg
20230915	18:04:11	7dadf753-3748-4a8d-979f-6b89c241eadb	GET	undefined	/product%20f8.jpg
20230915	18:04:11	fb203bc4-152f-43fa-8e5d-2fa9594d7a12	GET	undefined	/img/hero4.png
20230915	18:04:11	d68186dd-b272-4d96-9708-5d06739d2326	GET	undefined	/img/button.png
20230915	18:04:17	38c567b1-11ef-4e4c-9bb5-a7ef8c3ce93d	GET	undefined	/new-page.html
20230915	18:04:17	e2a7211e-e478-4f07-9022-bb26b3b9a7aa	GET	undefined	/css/style.css
20230915	18:04:17	9a9c269f-74f6-4efc-a937-b717f73d7d4c	GET	undefined	/subdir/ourImage.jpg
20230915	18:04:28	e685b879-4133-48ee-ab59-6740ef03d00b	GET	undefined	/new-page.html
20230915	18:16:25	7a9a942f-9e03-4655-b07e-b14d67088c72	GET	undefined	/new-page.html
20230915	18:16:25	d206c984-9c79-416b-b1e1-6c13b3384df8	GET	undefined	/new-page.html
20230915	18:16:25	08f9c4ce-243c-4f92-87db-0f2cbcc6bc1e	GET	undefined	/css/style.css
20230915	18:16:32	05517077-49d6-4e12-acb4-bf3026ca4d53	GET	undefined	/index
20230915	18:16:32	5ac81c20-b185-4996-89fe-903bea6eac13	GET	undefined	/css/style.css
20230915	18:16:36	1eda1ccd-2e11-4e66-8b0d-9b8c54ea8cee	GET	undefined	/
20230915	18:16:36	e7e5a760-d809-4a6a-a6b5-9442daaa2f88	GET	undefined	/
20230915	18:16:36	e4556050-b325-4ee1-b9ae-430e6d44c7f3	GET	undefined	/css/style.css
20230915	18:16:38	f9092249-f83b-4009-8a32-76d1d33cf5c1	GET	undefined	/
20230915	18:16:38	6fa2372d-02f1-461d-9e3a-8ff3fb9ca4f4	GET	undefined	/css/style.css
20230915	18:16:49	722b8916-b39d-45d1-8ba0-185454c9949d	GET	undefined	/
20230915	18:16:50	4ae5685a-89f5-47c9-b5e6-80f463e4dc1d	GET	undefined	/css/style.css
20230915	18:19:42	4314f698-3fa1-41ae-91fc-10ed424c3928	GET	undefined	/
20230915	18:19:45	febad5a9-a06e-4ba1-b441-83e118636a2b	GET	undefined	/
20230915	18:52:02	ea65bdb4-c21f-490c-bf3c-f5e0a8e525f0	GET	undefined	/
20230915	18:52:53	170c4460-c121-454c-9180-34c23f0e33c8	GET	undefined	/
20230915	18:52:53	b8ec14b7-a8a7-42a8-b6f5-08f7820a5741	GET	undefined	/style.css
20230915	18:52:53	b08c2a1e-cd58-4ba3-83d9-2e2dde56304f	GET	undefined	/script.js
20230915	18:52:53	007cb732-f4c3-4279-91a6-5fff5f984bc0	GET	undefined	/img.png
20230915	18:52:53	40472683-4971-4dbf-b814-b2d6e786916c	GET	undefined	/imgfeaturef1.png
20230915	18:52:53	683fff0e-4256-404b-a8bd-27024fa5d86f	GET	undefined	/Online%20Order.png.png
20230915	18:52:53	fc1df441-b292-4d30-8cb1-055e2ae4e634	GET	undefined	/Save%20Money.png.png
20230915	18:52:53	9a7a6d57-b8c1-402d-bc37-61998460af44	GET	undefined	/Promotion.png.png
20230915	18:52:53	b2b5b681-3ca5-434c-9e82-b68c838dfdfe	GET	undefined	/Happy%20sell.png
20230915	18:52:53	14a7caa9-f989-4218-ace0-1341e5e163ce	GET	undefined	/Support.png
20230915	18:52:53	b1d61266-82fc-43d1-a161-9e79e4a0e336	GET	undefined	/product%20f1.jpg
20230915	18:52:53	71b05801-c3b7-4cc9-a4eb-d5fd99e5d645	GET	undefined	/product%20f2.jpg
20230915	18:52:53	3b550456-37df-481e-a5b3-2239cd82a357	GET	undefined	/product%20f3.jpg
20230915	18:52:53	40c10db1-9bea-4989-a37f-a08f0c4c781f	GET	undefined	/product%20f4.jpg
20230915	18:52:53	3631a3e2-3ca3-4454-aeb0-5b69d255fe64	GET	undefined	/img/hero4.png
20230915	18:52:53	f57fb7ad-1f36-4965-878e-2ae998e6a2d1	GET	undefined	/img/button.png
20230915	18:52:53	62430e64-8671-46c3-8501-384e5c721c47	GET	undefined	/product%20f5.jpg
20230915	18:52:53	753d6930-41f3-41ce-a0f1-9e5a69ec8b03	GET	undefined	/product%20f6.jpg
20230915	18:52:53	0cdbea34-1ee8-4cc0-b0f8-7da77385af86	GET	undefined	/product%20f7.jpg
20230915	18:52:53	850e8971-4404-49af-b6d1-bf4c9250e67b	GET	undefined	/product%20f8.jpg
20230915	18:56:06	3fed10ee-3227-4599-b0b8-690c197e086f	GET	undefined	/
20230915	18:56:41	016625fa-e948-4f87-9900-f336b9d1f304	PUT	undefined	/
20230915	18:58:05	5c1ba29c-6629-44c2-aca0-cbd6685131f1	GET	undefined	/product%20f7.jpg
20230915	18:58:13	e2b1b7dc-2939-4ea4-bdf0-520f6572f55f	GET	undefined	/product%20f1.jpg
20230915	18:58:14	8fef84b7-5a5d-4364-a694-6d4aa268c330	GET	undefined	/product%20f2.jpg
20230915	19:12:15	a44150ee-afbf-42b6-a1e0-0274ea87cb15	GET	undefined	/
20230915	19:12:15	dcec76c5-c83b-4c28-8c17-e51dd723bd2e	GET	undefined	/style.css
20230915	19:12:15	5371846e-460c-4f3a-870a-6c0ad64c2368	GET	undefined	/script.js
20230915	19:12:15	100596bf-7332-4176-9e44-1ca63ea6f959	GET	undefined	/img.png
20230915	19:12:15	aca9cf5d-e69c-4bad-baff-4f52c6ee116f	GET	undefined	/imgfeaturef1.png
20230915	19:12:15	7a15afa8-87ba-4172-b114-928718a70bc3	GET	undefined	/Save%20Money.png.png
20230915	19:12:15	797646ce-c1f8-42ae-885b-f3e849dc256e	GET	undefined	/Promotion.png.png
20230915	19:12:15	84c5002e-369d-4277-b036-7d803916f94e	GET	undefined	/Online%20Order.png.png
20230915	19:12:15	69b6e8f3-9dc7-4bf4-9c1d-287e6b24f480	GET	undefined	/Happy%20sell.png
20230915	19:12:15	e4d2167a-7206-4806-9942-782073870ea8	GET	undefined	/Support.png
20230915	19:12:15	2674e839-f162-4ade-9ff5-caa4bdf530d1	GET	undefined	/product%20f1.jpg
20230915	19:12:15	1e2cadf9-2c7b-448b-a1c2-7cd29cd8701f	GET	undefined	/product%20f2.jpg
20230915	19:12:15	8219ffee-9958-43bf-a83c-a54eb86068de	GET	undefined	/product%20f3.jpg
20230915	19:12:15	e9a536d6-39ea-421a-bcc0-5951689072ab	GET	undefined	/product%20f4.jpg
20230915	19:12:15	738076e9-24a0-4e35-a312-9d318db44978	GET	undefined	/product%20f5.jpg
20230915	19:12:15	04927d18-52c4-43c3-987f-6497f3450485	GET	undefined	/product%20f6.jpg
20230915	19:12:15	6f940fea-886d-4b24-bfdd-af668ff20db5	GET	undefined	/product%20f7.jpg
20230915	19:12:15	6ae89e5b-e98f-49c8-b193-4f931b651b7c	GET	undefined	/product%20f8.jpg
20230915	19:12:15	f9018e7d-fe4d-470d-adec-70177a72b7f2	GET	undefined	/img/hero4.png
20230915	19:12:15	264817b6-2a50-490a-98ce-ac0870054012	GET	undefined	/img/button.png
20230915	19:12:24	b8636165-5275-4727-bfdc-8e006b030e99	GET	undefined	/product%20f5.jpg
20230915	19:12:24	99c1a4ef-bf3f-46b9-b55c-d6bec730c003	GET	undefined	/product%20f4.jpg
20230915	19:12:24	5f22bddd-28cb-45c1-85bc-8e0959a32ea5	GET	undefined	/shop.html
20230915	19:12:24	c888cd72-831d-48ad-9a41-b87b44e555aa	GET	undefined	/css/style.css
20230915	19:12:29	c7b96d4f-a4bc-4b8d-a547-e6ce5f13cda0	GET	undefined	/product%20f3.jpg
20230915	19:12:30	6c15f7aa-3c4e-4ba8-8114-459d7a1a2c28	GET	undefined	/blog.html
20230915	19:12:30	43d71b54-f543-4fae-adee-3d328d8436bb	GET	undefined	/css/style.css
20230915	19:12:36	c5d69eeb-a4f4-4b30-9f3e-4b5483f52727	GET	undefined	/cart.html
20230915	19:12:36	4eee4421-8260-48e6-98e0-a7a9af09954c	GET	undefined	/css/style.css
20230915	19:13:11	120fe1b7-144a-41a7-81cb-c30a2c49a2f2	GET	undefined	/product%20f8.jpg
20230915	19:17:38	a06f8be8-27c9-44bf-a0b0-aa00d391bf26	GET	undefined	/
20230915	19:18:06	72ef6cd4-5845-41ea-ba8c-51e73da5e09e	GET	undefined	/stlye
20230915	19:19:00	619c7a91-fa66-42f8-9578-9e6e591cfd7f	GET	undefined	/data
20230915	19:19:03	850c191a-9520-428f-ad57-03411fb9659d	GET	undefined	/data
20230915	19:50:20	8187565d-3990-4043-9761-ee2c646309a8	GET	undefined	/product%20f6.jpg
20230915	19:55:21	2a51526f-c331-4311-9cf1-63789c1753e5	GET	undefined	/
20230915	19:55:21	fdcfacdd-3405-46a1-8530-7c3132169428	GET	undefined	/style.css
20230915	19:55:22	bfa1a6c5-9119-4140-8dae-f8425972f17f	GET	undefined	/script.js
20230915	19:55:22	c00091bc-f333-42ba-a95a-26a180862895	GET	undefined	/img.png
20230915	19:55:22	5824a274-96cd-409e-81bb-0bb0a9a13189	GET	undefined	/imgfeaturef1.png
20230915	19:55:22	66e39728-f179-4085-917b-53cefa3fb615	GET	undefined	/Online%20Order.png.png
20230915	19:55:22	cbe75d0e-321c-4261-a97e-b1ea53a39ef9	GET	undefined	/Save%20Money.png.png
20230915	19:55:22	30fc543b-2520-4bfe-b6ed-1d9c68fa67c6	GET	undefined	/Promotion.png.png
20230915	19:55:22	9336ebde-894b-47f7-a43c-50e1afca98b2	GET	undefined	/Happy%20sell.png
20230915	19:55:22	0445c394-b515-45a5-864b-0dd8eb31ce04	GET	undefined	/Support.png
20230915	19:55:22	5290e7e3-2f0d-4f70-8b5a-0c445f679daa	GET	undefined	/product%20f1.jpg
20230915	19:55:22	d42fb970-17ab-4fe9-b5c8-f4afe90dd393	GET	undefined	/product%20f2.jpg
20230915	19:55:22	7c1114b2-aa8c-49e7-b86e-c8c023f7b25a	GET	undefined	/product%20f3.jpg
20230915	19:55:22	73663acb-4dfb-4854-83b6-803f76168a2b	GET	undefined	/product%20f4.jpg
20230915	19:55:22	3339b42f-b341-414e-a53b-ae406481898c	GET	undefined	/product%20f5.jpg
20230915	19:55:22	0b52c14f-5b10-4d0b-99dd-3aa4a09328fd	GET	undefined	/product%20f6.jpg
20230915	19:55:22	c03aaf29-1b74-4939-be31-1563eb86933d	GET	undefined	/product%20f7.jpg
20230915	19:55:22	9187ce25-8cf8-48d8-bf04-ba8592c1f729	GET	undefined	/product%20f8.jpg
20230915	19:55:22	70a1910b-d149-425f-b0c2-7ea41de18673	GET	undefined	/img/hero4.png
20230915	19:55:22	0b1ec1b0-4f6c-4a57-b364-6b13b8b944cf	GET	undefined	/img/button.png
20230916	21:06:13	0667666c-c034-42e9-b332-9b812b86fc24	GET	undefined	/
20230916	21:06:14	3f619fbb-e1a9-47e6-8c96-54edac4b2f1f	GET	undefined	/favicon.ico
20230916	21:06:16	2c97346a-486c-479f-afbf-028422ba8f16	GET	undefined	/
20230916	21:07:48	28d2e6f7-7c0e-4cb9-aedb-2863b512a369	GET	undefined	/
20230916	21:07:49	aee0ec4d-f8ed-43cd-bf44-1e3103906634	GET	undefined	/
20230916	21:07:50	2a5bd0b7-6d5a-43cc-88cb-71af1340151c	GET	undefined	/
20230916	21:09:59	f89647fa-3efc-4e4e-b38d-29b3e6a0444c	GET	undefined	/
20230916	21:10:00	4ed0aea7-fe71-4644-ad81-3dcc08cd8cd2	GET	undefined	/
20230916	21:10:03	b5628831-0fb2-4b61-a8c8-6785ed741566	GET	undefined	/
20230916	21:10:04	bb168995-e661-43d6-9b69-1d10f9adc787	GET	undefined	/
20230916	21:10:04	c2e87fef-a1b1-4271-8471-7f24130a0744	GET	undefined	/
20230916	21:10:04	89a56d7c-4a0a-4cf5-bd22-1b07a1112a36	GET	undefined	/
20230916	21:10:27	30eed8b7-384c-4bda-a141-039ab1f8e9b5	GET	undefined	/
20230916	21:43:26	56908947-b57a-4986-a093-e68455632dc8	GET	undefined	/
20230916	21:43:27	91d89cb8-568a-48b2-8300-df14228f71fc	GET	undefined	/
20230916	21:43:31	37e415d7-91b7-437c-936c-0a99a802b14b	GET	undefined	/
20230916	21:43:36	6128af87-5b6c-48a6-8bc8-845856aa0099	GET	undefined	/new-page.html
20230916	22:24:23	418d68f0-4bf9-468a-9176-f3f76de01e0a	GET	undefined	/new-page.html
20230917	10:32:28	251213a3-a3dd-4a6d-8c96-f8ea538f2c75	GET	undefined	/
20230917	10:32:28	0d97a610-8733-4a84-9cd5-6995a57152c5	GET	undefined	/style.css
20230917	10:32:28	32f3c5b4-967b-4a58-b8be-fbdda93571e3	GET	undefined	/script.js
20230917	10:32:29	e91cbcd3-b76d-45c1-b555-5473e232fccc	GET	undefined	/img.png
20230917	10:32:29	9a7d82c7-922a-42b1-a345-f3fac1b5b3b6	GET	undefined	/imgfeaturef1.png
20230917	10:32:29	33f965ca-0a56-453e-8dbb-0b0bb579bf7a	GET	undefined	/Online%20Order.png.png
20230917	10:32:29	c169bbe2-94c2-4197-aa0e-64de2f6ccca4	GET	undefined	/img/hero4.png
20230917	10:32:29	dc0d5d44-09a4-43db-b0ce-384f7aa86165	GET	undefined	/img/button.png
20230917	10:32:29	6747ef6f-4d5b-4dc3-adc7-3d4c80c9a270	GET	undefined	/Save%20Money.png.png
20230917	10:32:29	958ddcd6-e3f0-4cf0-95e2-9cc136ed5ef2	GET	undefined	/Promotion.png.png
20230917	10:32:29	0be21e91-ed92-4f90-bec9-816db7a0af49	GET	undefined	/Happy%20sell.png
20230917	10:32:29	c2d48bf2-ddf1-46a8-a335-d8f827b697cb	GET	undefined	/Support.png
20230917	10:32:29	f43c9bdb-d8e3-4cc1-8793-60ff034b75de	GET	undefined	/product%20f1.jpg
20230917	10:32:29	3365afbe-b917-48d2-b751-c8f6d320e392	GET	undefined	/product%20f2.jpg
20230917	10:32:29	102666d3-29dd-4cb3-a009-ec6ab5760ebc	GET	undefined	/product%20f3.jpg
20230917	10:32:29	488e7a04-4439-4815-a70b-a9897526dec5	GET	undefined	/product%20f4.jpg
20230917	10:32:29	82eb5017-b3c8-4138-91e6-007661b77a9e	GET	undefined	/product%20f5.jpg
20230917	10:32:29	d71d19b9-44f9-402e-92a3-9c772cd27038	GET	undefined	/product%20f6.jpg
20230917	10:32:29	7edc86d2-6121-4093-b45e-a675ab527f7d	GET	undefined	/product%20f7.jpg
20230917	10:32:29	0b14b264-b7d4-4869-adb8-c58af8d0dc47	GET	undefined	/product%20f8.jpg
20230917	10:32:29	e9565df5-009d-45ec-995b-fe4ddd1569f7	GET	undefined	/favicon.ico
20230917	10:32:40	395c94f7-a022-4065-bf7e-81446c1051f7	GET	undefined	/product%20f4.jpg
20230917	10:32:41	7c31a301-0b4c-46aa-ba08-187cc6038c74	GET	undefined	/product%20f7.jpg
20230917	10:32:42	a197a057-da76-4abd-9ef1-e925420596b1	GET	undefined	/favicon.ico
20230917	10:32:53	63bfcd59-7b05-486e-8935-25687bc5f41f	GET	undefined	/eroor
20230917	10:32:53	344344ef-3c69-4104-9c90-5af3fb2c808d	GET	undefined	/favicon.ico
20230917	10:41:30	f53885c9-6153-4c02-95fb-35ff5d387bbe	GET	undefined	/
20230917	10:41:30	e09543a2-8015-430d-9767-4aa53a28af33	GET	undefined	/style.css
20230917	10:41:30	79f6e4ff-51f3-4a6f-b730-46f7a5e86656	GET	undefined	/script.js
20230917	10:41:31	7c224342-d668-4a9f-a6cb-a5ed599a5836	GET	undefined	/img.png
20230917	10:41:31	1e2b33e4-b86f-4222-b4cf-e1346dea6543	GET	undefined	/imgfeaturef1.png
